,acchr,dayofweek,accmon,accday,num
21492,0,3,4,12,1
21495,13,4,6,1,1
21498,3,7,4,2,1
21499,3,1,4,10,1
21500,19,3,6,21,1
21502,3,7,6,18,1
21503,2,7,6,18,1
21505,4,1,6,26,1
21507,18,2,7,4,1
21509,7,6,8,12,1
21510,21,5,9,1,1
21512,5,4,8,17,1
21514,4,1,9,11,1
21515,4,1,9,11,1
21518,18,7,10,15,1
21526,2,1,11,13,1
21531,1,7,2,19,1
21533,1,7,2,26,1
21534,7,1,2,20,1
21536,22,7,3,5,1
21538,4,1,3,20,1
21544,6,1,4,10,1
21545,18,6,4,8,1
21548,17,6,5,27,1
21554,3,6,6,10,1
21556,5,1,7,24,1
21557,7,6,7,15,1
21560,0,1,7,17,1
21563,6,7,8,6,1
21602,22,4,2,16,1
21603,20,5,4,14,1
21605,4,7,3,19,1
21608,23,3,4,26,1
21618,6,7,7,16,1
21625,5,7,9,17,1
21626,22,6,8,19,1
21627,1,6,7,1,1
21631,2,1,11,27,1
21640,0,1,2,13,1
21643,2,1,4,10,1
21647,5,1,5,29,1
21651,2,4,6,1,1
21658,3,1,7,24,1
21662,7,6,8,5,1
21666,23,7,8,27,1
21667,2,1,9,11,1
21670,5,4,9,21,1
21674,0,1,10,9,1
21679,3,6,1,28,1
21680,5,1,1,30,1
21681,21,1,2,6,1
21682,1,7,1,22,1
21683,21,5,4,14,1
21685,2,7,6,11,1
21690,16,4,9,28,1
21695,2,2,11,28,1
21698,2,4,12,21,1
21699,18,1,12,25,1
21700,0,5,12,29,1
21701,99,2,9,12,1
21707,23,6,2,25,1
21712,0,2,4,4,1
21713,4,1,5,8,1
21731,5,1,8,7,1
21736,2,1,8,21,1
21739,0,1,9,11,1
21740,0,1,9,25,1
21750,2,4,12,14,1
21759,2,7,2,26,1
21765,12,7,1,22,1
21766,1,6,2,4,1
21770,1,6,3,11,1
21771,22,3,3,22,1
21773,23,1,3,27,1
21774,6,7,4,23,1
21776,21,1,5,1,1
21777,3,1,5,1,1
21778,0,1,5,1,1
21779,4,7,5,7,1
21780,22,6,5,13,1
21783,2,3,5,24,1
21784,21,3,5,24,1
21788,16,1,7,3,1
21790,23,7,7,9,1
21791,23,6,8,5,1
21793,23,2,8,22,1
21794,5,2,8,29,1
21796,2,1,9,11,1
21800,22,7,10,8,1
21801,22,2,10,10,1
21803,3,6,10,21,1
21804,20,4,10,26,1
21806,11,7,10,22,1
21811,2,7,12,17,1
21814,13,7,3,26,1
21838,21,1,6,26,1
21839,13,2,7,4,1
21845,6,1,8,14,1
21848,5,7,10,8,1
21851,3,1,11,13,1
21854,99,2,11,21,1
21862,2,7,1,8,1
21864,0,5,1,13,1
21865,2,7,1,22,1
21876,1,7,2,19,1
21877,19,5,2,3,1
21888,1,1,3,13,1
21890,0,7,2,19,1
21891,3,1,3,27,1
21892,2,7,3,19,1
21893,0,5,3,3,1
21896,20,6,4,1,1
21898,2,7,4,2,1
21900,4,7,4,9,1
21911,0,6,4,29,1
21916,19,2,5,23,1
21918,22,6,5,27,1
21921,7,7,5,21,1
21922,22,2,5,23,1
21930,1,6,6,17,1
21940,23,7,4,23,1
21942,23,2,7,18,1
21945,3,6,7,29,1
21948,3,1,7,3,1
21952,23,5,7,21,1
21955,22,3,8,9,1
21959,6,1,7,31,1
21961,4,7,5,21,1
21968,2,7,7,30,1
21969,2,7,9,10,1
21971,1,5,9,22,1
21972,0,6,9,30,1
21975,3,1,10,2,1
21978,1,7,10,1,1
21979,0,1,10,16,1
21981,4,2,9,19,1
21982,4,7,10,15,1
21986,1,4,10,26,1
21987,23,3,11,1,1
21993,20,7,10,29,1
21997,1,2,11,7,1
21999,5,7,10,15,1
22000,22,4,11,23,1
22003,3,1,11,20,1
22007,5,7,10,29,1
22010,2,1,12,18,1
22011,5,1,12,11,1
22012,23,4,3,2,1
22016,1,7,12,3,1
22017,8,1,1,30,1
22030,0,2,1,3,1
22031,1,7,1,22,1
22034,4,7,2,19,1
22036,21,6,2,25,1
22038,0,1,3,27,1
22039,18,2,4,18,1
22040,1,5,4,21,1
22042,17,5,4,21,1
22043,23,5,5,12,1
22044,0,7,5,14,1
22045,1,7,5,28,1
22046,2,4,5,18,1
22047,0,6,6,3,1
22048,6,7,7,9,1
22051,23,6,7,22,1
22055,12,1,8,21,1
22056,3,4,8,17,1
22057,20,4,8,31,1
22058,0,7,9,3,1
22061,4,7,10,8,1
22062,1,1,10,9,1
22063,1,4,10,12,1
22065,11,4,11,9,1
22067,1,6,12,23,1
22071,3,6,3,25,1
22073,17,3,5,24,1
22075,3,3,6,21,1
22079,17,5,8,11,1
22081,18,6,8,26,1
22082,0,1,8,28,1
22083,2,5,9,8,1
22084,2,4,9,14,1
22085,1,3,9,20,1
22089,20,6,10,7,1
22090,13,2,10,24,1
22091,0,6,11,11,1
22094,3,7,12,17,1
22096,7,1,2,13,1
22098,1,7,2,26,1
22100,20,6,6,24,1
22102,22,6,8,5,1
22103,1,1,8,14,1
22104,14,4,9,14,1
22110,18,7,1,22,1
22114,19,5,4,14,1
22118,18,4,6,22,1
22120,2,1,7,10,1
22121,4,7,7,16,1
22122,2,7,7,30,1
22131,6,7,9,10,1
22133,17,7,10,29,1
22138,19,5,12,29,1
22151,0,7,4,2,1
22157,23,4,6,1,1
22159,6,1,6,12,1
22160,4,1,6,12,1
22166,4,4,7,13,1
22169,18,1,8,28,1
22171,5,7,11,26,1
22173,21,5,12,8,1
22177,14,1,1,23,1
22179,1,1,1,30,1
22185,2,2,3,7,1
22199,2,1,8,14,1
22205,20,7,1,8,1
22207,1,1,2,6,1
22209,22,5,3,24,1
22210,1,7,3,26,1
22213,20,1,4,3,1
22214,21,3,4,12,1
22215,19,4,4,27,1
22216,21,7,5,7,1
22219,10,7,6,11,1
22221,23,6,6,24,1
