,acchr,dayofweek,accmon,accday,num
12694,7,2,12,19,1
12884,18,6,10,28,1
12929,13,2,12,26,1
12947,13,4,2,23,1
12948,9,7,2,19,1
12951,10,2,3,7,1
12954,11,7,3,19,1
12959,10,6,4,15,1
12969,17,6,4,29,1
12971,20,1,4,10,1
12982,9,6,5,6,1
12984,22,4,5,25,1
12989,14,4,5,11,1
12993,4,5,6,23,1
12997,14,4,6,15,1
13012,10,5,7,7,1
13013,8,5,7,28,1
13014,7,3,7,12,1
13015,12,7,7,2,1
13019,18,5,7,28,1
13022,19,2,7,4,1
13026,11,3,8,16,1
13029,21,6,8,26,1
13031,14,5,9,29,1
13033,9,6,9,2,1
13046,18,4,10,26,1
13050,9,7,10,22,1
13051,18,1,11,13,1
13057,17,5,11,10,1
13058,13,5,11,3,1
13063,20,6,12,30,1
13094,6,7,1,8,1
13115,17,2,4,11,1
13123,14,7,4,16,1
13124,11,4,5,11,1
13126,23,1,5,22,1
13133,0,5,6,9,1
13137,11,3,6,7,1
13152,19,7,7,9,1
13155,17,7,7,16,1
13172,13,2,8,8,1
13194,10,1,9,25,1
13197,12,5,9,29,1
13199,11,3,10,4,1
13203,6,3,10,18,1
13211,15,2,10,31,1
13216,16,4,11,16,1
13217,23,1,11,6,1
13218,18,2,11,7,1
13221,11,5,10,27,1
13230,12,5,12,1,1
13233,15,4,12,7,1
13238,15,3,11,22,1
13239,20,5,12,22,1
13244,12,6,12,2,1
13252,8,5,1,20,1
13256,3,1,1,30,1
13261,22,4,3,23,1
13264,16,4,4,13,1
13276,6,6,5,6,1
13280,7,4,6,1,1
13290,16,6,6,24,1
13294,14,4,7,6,1
13302,20,3,7,5,1
13310,13,2,8,29,1
13314,16,5,9,1,1
13315,12,7,9,10,1
13332,13,2,12,12,1
13339,17,2,1,10,1
13351,12,5,3,24,1
13388,18,4,9,21,1
13389,15,3,9,27,1
13396,16,2,11,7,1
13404,15,3,12,13,1
13411,13,2,1,31,1
13417,13,1,2,20,1
13423,17,5,2,17,1
13433,14,4,3,16,1
13446,13,4,5,11,1
13482,5,1,7,10,1
13485,16,7,6,11,1
13493,11,3,7,12,1
13495,11,7,7,2,1
13497,10,1,7,17,1
13514,18,4,8,17,1
13517,6,3,9,6,1
